ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio
0.12869137564582447,-0.23288503915249595,1.3350644524609088,0.6363162649162459,-0.39588591963894365,0.7796951825523708,-0.12827753405496808,0.35821577470824323,1.216114210547194,0.979898937234779,-1.0938813136224383,-1.0935121692681555,-1.691002602719798,-0.03048406011867623,-0.0019003267364185788,0.009702925220975649,0.9303408355614309,-0.2306206567268207,-0.6472672384429756,-0.33166415242095426,-0.192914869813086,0.47911948688398537,-0.5560754203783498,-0.07159215717322288,-1.0676646819627038,-1.0799235668910276,1.359040544760409,0.06376097900967527,0.912622743063626,-0.8071003849962225,0.3661748225883548,-0.3870633186644975,-0.3879046688291592,-1.104204564753575
-1.3826961665957156,-0.40507042511763225,2.4605548499070364,-1.262201672595815,-0.39588591963894365,0.7796951825523708,-0.5711942319866304,-1.1299422828086327,0.24248288229997103,-0.33787800901963055,0.3442062609814377,-1.0935121692681555,-0.16098315181726744,0.023899302599891398,-0.5957524318672074,3.073784573950143,-0.8431032570728184,-0.2306206567268207,-0.6472672384429756,-0.33166415242095426,1.2493622728672549,-0.3547947823954161,0.07315678833311681,1.7503651321984481,-0.6038209200161513,-0.4281217829470612,2.4617994099407943,0.24869088487259056,0.912622743063626,-0.5720799703068363,0.6596511713547653,0.7755979517980284,-1.0662998143291313,-1.26849801437224
-0.21979724857947677,0.36976381172548106,0.4950975602844616,-1.7817960554938526,-0.39588591963894365,0.7796951825523708,0.22605582429036183,0.6250269834906048,-0.2443327818236405,2.297675883489189,-1.0938813136224383,0.46497449683054826,-0.01413917974922271,1.4475068944551988,0.5919517783943703,0.009702925220975649,-0.47992354632044015,-0.2306206567268207,0.8776879705167974,-0.33166415242095426,-0.6049940534360405,1.1939031462663294,0.2891874648934568,0.08628422938939895,-0.13725591077849017,0.8936598250682589,0.5105787080308641,-0.014878486859098946,-1.8219639820571074,-0.6093224549385714,1.3286901462687963,2.5088181388114443,0.7359091383434251,-0.4062156392014861
-1.5444697128315166,0.11148573277777661,0.001396622567743802,-2.711070624907651,-0.39588591963894365,1.4878651939532526,0.22605582429036183,-0.20593384644696347,-1.704779774194475,-0.33787800901963055,1.0632500482833758,1.2442178298799,-0.1704569564668187,-0.18373779999869141,-1.1896045369979962,0.009702925220975649,-0.6180057708766274,-0.2306206567268207,-0.6472672384429756,-0.33166415242095426,-0.192914869813086,-0.11653356260130142,0.24175215760639804,-0.09710753277930319,-1.121774535993275,0.3406090158703691,0.01188476150537174,1.3046002632808114,0.001093834690048173,-0.8938804971643756,1.2101879322203877,1.0214663765836032,2.4024998743517747,0.5942314110916286
0.6857189181451131,-0.06069965318735966,0.12484477435183368,-0.4228569002220617,-0.39588591963894365,1.4878651939532526,0.13747248470402937,0.6195941760719594,-0.2443327818236405,-1.6556549552740403,-1.0938813136224383,1.2442178298799,0.41691893180536016,-0.4380611228769165,1.779655988655948,0.009702925220975649,-0.6211245725241727,-0.2306206567268207,-0.6472672384429756,-0.33166415242095426,-1.017073237058995,-1.4269702714689323,1.374484435232308,0.48336726225902354,-0.17274670439621254,-0.5566152058849336,0.13658139726467053,0.3239485961511541,-0.9104350736835297,-0.05205131245195443,0.3527373133067532,0.30048816100372594,0.38643452547346524,-0.2579734616957113
0.34935464963341584,-1.0077192759956093,-0.36106426269534386,1.3157858425521414,-0.39588591963894365,1.4878651939532526,-1.3684442882636227,-0.6803990276753259,-1.2179641100708636,-0.33787800901963055,-0.3748375263205004,1.2442178298799,-0.5162508261754402,-0.8389606855820863,-1.1896045369979962,2.052424024373754,-1.223375832224495,-0.2306206567268207,0.8776879705167974,-0.33166415242095426,0.21916431380986853,1.670425585854559,2.270325931286099,-0.6632299290392097,-0.24590528946454424,-0.43590697268976764,-0.3542418457661135,-1.717081132432462,2.2799161056239927,-0.18093297456644575,-1.8985468909615957,-1.5134260221493852,-0.08664143376447148,-0.2736890706541229
0.19831981845823554,-1.1799046619607454,0.228217323234402,-1.2821860719380471,-0.39588591963894365,0.7796951825523708,-1.5456109674362877,-0.4786952728783176,0.24248288229997103,-0.33787800901963055,-1.0938813136224383,0.46497449683054826,1.0800852572739492,0.7215832780103193,-1.7834566421287852,3.073784573950143,-0.32160903265084595,-0.2306206567268207,-1.409744842922862,-0.33166415242095426,-2.047271196116381,1.5512949759575017,1.2310354939184314,-0.5531948717379885,-1.0258147630962855,2.2990991546573576,0.2409993969611329,-1.2191415814645874,-0.9104350736835297,-0.9044990296729652,0.8903522901936931,1.0542807936954472,-0.5626527877520592,-0.5496575699487003
-1.2136480069317523,-0.40507042511763225,0.1186418102894153,0.17667508004490493,-0.39588591963894365,1.4878651939532526,-0.3940275528139655,1.377341458415402,0.24248288229997103,0.979898937234779,-0.3748375263205004,-1.0935121692681555,-1.132048128396273,-0.27721968820346204,-0.5957524318672074,1.0310634747973648,-1.0540737915354328,-0.2306206567268207,-0.6472672384429756,-0.33166415242095426,1.8674810483016866,-0.23566417249835878,-0.47634981355251,-0.9223704625384628,0.7977073690297896,-0.9423600199810701,0.13031569997280468,-0.4386575600888307,1.368387197250415,1.1582906276536002,0.4612401867596861,-0.09733164933574186,0.5928531678433696,-0.4263929899541561
1.6934260830272219,-0.5772558110827685,-0.7780990091184277,0.2965814760982982,3.1674436900725205,1.4878651939532526,-0.5711942319866304,-0.2193865124359901,2.676561202918029,-0.33787800901963055,0.3442062609814377,0.46497449683054826,1.4116684200082437,1.8491421414820508,2.3735080937867368,0.009702925220975649,2.179017554834363,-0.2306206567268207,-0.6472672384429756,3.0150982332597147,0.631243497432823,0.24085826708987065,-0.9006957853674636,-0.8426349137694619,-0.6760628744180043,0.2873976219008031,-0.7754942430044572,0.21179234894339627,0.4568582888768371,-0.8136826332179214,1.277346827222679,0.3369358829363252,-0.7438326045907663,0.36566838025614257
-0.32164183657374973,-0.1467923461699278,0.6243514419791893,0.09673748267597604,-0.39588591963894365,-0.6366448402493927,-0.0396941944686356,0.4456581036369163,-0.2443327818236405,0.979898937234779,1.7822938355853137,-1.0935121692681555,1.6627242432213525,-1.2005071086240453,-0.0019003267364185788,-1.0116576243554134,-0.5786539772224543,-0.2306206567268207,-0.6472672384429756,3.0150982332597147,-0.8110336452475178,-0.5930560021895308,-0.7361009841786331,-1.1536035539685654,-0.6429925586539522,-0.1951329734141249,0.641139789531318,0.023684704819420005,-0.45467061949674076,-0.7102450862811766,-0.07752084635596138,-0.09652853498485234,0.19269393253455347,-0.4089873090558359
